"acousticness","danceability","duration_ms","energy","explicit","instrumentalness","key","liveness","loudness","mode","popularity","release_date","speechiness","tempo","valence","year","season","pop_binary","pop_binom"
0.00994,0.844,235.259,0.671,"1",0,"1",0.319,-5.283,"1",7,2018-08-24,0.098,99.988,0.466,"2018","Summer",0,7
0.000717,0.585,457.306,0.866,"0",0.846,"9",0.159,-6.126,"0",22,2020-01-06,0.034,127.009,0.45,"2020","Winter",0,22
0.00157,0.693,194.508,0.387,"0",0.588,"9",0.108,-13.82,"1",20,2019-02-22,0.052,129.968,0.282,"2019","Winter",0,20
0.0427,0.666,517.64,0.801,"0",0.933,"9",0.155,-7.613,"0",5,2021-01-21,0.118,135.986,0.585,"2021","Winter",0,5
0.126,0.518,312.595,0.918,"0",0.943,"4",0.59,-7.433,"0",18,2021-01-21,0.199,135.163,0.208,"2021","Winter",0,18
0.0468,0.543,238.235,0.913,"0",0.944,"4",0.388,-7.298,"0",9,2021-01-21,0.0911,135.997,0.439,"2021","Winter",0,9
0.196,0.651,237.778,0.89,"0",7.22e-05,"0",0.301,-4.745,"0",28,2019-03-29,0.0563,149.979,0.866,"2019","Spring",0,28
0.923,0.181,152.787,0.16,"0",4.19e-05,"5",0.272,-14.428,"1",18,2017-03-17,0.0318,83.181,0.215,"2017","Spring",0,18
0.98,0.163,268.72,0.114,"0",0.746,"10",0.151,-26.736,"0",15,2018-11-09,0.0411,71.686,0.0611,"2018","Fall",0,15
0.0475,0.878,239.174,0.648,"0",0.0468,"6",0.036,-6.822,"1",39,2016-01-29,0.176,130.838,0.96,"2016","Winter",0,39
0.987,0.258,68.573,0.109,"0",0.000192,"9",0.114,-25.612,"1",14,2018-11-09,0.0403,106.946,0.0926,"2018","Fall",0,14
0.819,0.447,146.889,0.362,"0",0,"8",0.0886,-8.822,"1",4,2019-11-22,0.0269,100.582,0.426,"2019","Fall",0,4
0.146,0.539,278.12,0.584,"0",0.000967,"2",0.0506,-8.219,"0",19,2016-11-08,0.0284,154.086,0.453,"2016","Fall",0,19
0.0469,0.596,256.867,0.677,"0",0,"4",0.0859,-7.131,"1",35,2016-11-08,0.0464,75.055,0.64,"2016","Fall",0,35
0.000717,0.585,457.306,0.866,"0",0.846,"9",0.159,-6.126,"0",22,2020-01-06,0.034,127.009,0.45,"2020","Winter",0,22
0.196,0.651,237.778,0.89,"0",7.22e-05,"0",0.301,-4.745,"0",28,2019-03-29,0.0563,149.979,0.866,"2019","Spring",0,28
0.861,0.49,232.307,0.297,"0",0,"0",0.0979,-6.504,"1",34,2020-10-02,0.0305,127.079,0.274,"2020","Fall",0,34
0.000302,0.685,441.381,0.796,"0",0.817,"9",0.25,-5.732,"0",12,2019-07-12,0.0479,123.011,0.174,"2019","Summer",0,12
0.00255,0.656,529.408,0.755,"0",0.845,"2",0.259,-8.491,"1",12,2019-07-12,0.0368,127.018,0.148,"2019","Summer",0,12
0.0217,0.632,565.166,0.767,"0",0.829,"11",0.0997,-8.94,"0",12,2019-07-29,0.0363,123.989,0.107,"2019","Summer",0,12
0.00352,0.552,514.016,0.769,"0",0.815,"11",0.184,-8.566,"0",12,2019-07-13,0.032,127.009,0.12,"2019","Summer",0,12
0.000902,0.492,257.707,0.708,"0",4.43e-06,"2",0.132,-5.166,"1",12,2020-08-14,0.0467,168.636,0.345,"2020","Summer",0,12
0.65,0.628,208.587,0.383,"0",0,"6",0.707,-9.256,"1",10,2016-05-06,0.0808,130.499,0.374,"2016","Spring",0,10
0.937,0.559,231.898,0.645,"0",0,"1",0.805,-15.487,"1",3,2018-11-14,0.955,80.79,0.433,"2018","Fall",0,3
0.367,0.708,279.213,0.479,"0",0,"10",0.12,-10.203,"1",25,2016-11-02,0.124,139.99,0.501,"2016","Fall",0,25
0.799,0.585,195.16,0.177,"0",1.19e-06,"0",0.709,-10.95,"1",5,2016-05-06,0.0392,74.862,0.339,"2016","Spring",0,5
0.227,0.607,192.267,0.527,"0",0.000535,"7",0.11,-8.085,"1",5,2016-05-06,0.0251,171.96,0.672,"2016","Spring",0,5
0.0115,0.714,216.813,0.865,"0",0.00183,"2",0.774,-5.973,"1",6,2016-05-06,0.0424,100.016,0.76,"2016","Spring",0,6
0.878,0.642,183.413,0.181,"0",0,"3",0.119,-9.062,"0",5,2016-05-06,0.0346,136.552,0.157,"2016","Spring",0,5
0.00334,0.528,244.344,0.816,"0",0.398,"0",0.123,-6.66,"0",22,2020-02-03,0.0445,149.986,0.201,"2020","Winter",0,22
0.719,0.281,181.96,0.449,"0",0,"0",0.164,-10.012,"1",2,2020-03-27,0.0325,176.12,0.177,"2020","Spring",0,2
0.000717,0.585,457.306,0.866,"0",0.846,"9",0.159,-6.126,"0",22,2020-01-06,0.034,127.009,0.45,"2020","Winter",0,22
0.00157,0.693,194.508,0.387,"0",0.588,"9",0.108,-13.82,"1",20,2019-02-22,0.052,129.968,0.282,"2019","Winter",0,20
0.00306,0.489,437.451,0.875,"0",0.0502,"7",0.0647,-5.416,"1",44,2020-02-03,0.112,149.984,0.188,"2020","Winter",0,44
0.00499,0.397,36.5,0.638,"0",0,"2",0.364,-7.256,"1",30,2020-12-24,0.176,134.284,0.677,"2020","Winter",0,30
0.0122,0.498,276.923,0.591,"0",0,"7",0.11,-6.279,"1",11,2018-12-31,0.0304,129.469,0.341,"2018","Winter",0,11
0.0236,0.542,33.8,0.794,"0",0,"7",0.148,-6.413,"1",30,2020-12-24,0.303,143.377,0.81,"2020","Winter",0,30
0.375,0.286,99.393,0.422,"0",0.763,"4",0.156,-6.426,"1",13,2019-10-30,0.0327,91.221,0.689,"2019","Fall",0,13
0.196,0.651,237.778,0.89,"0",7.22e-05,"0",0.301,-4.745,"0",28,2019-03-29,0.0563,149.979,0.866,"2019","Spring",0,28
0.00125,0.72,190.154,0.782,"1",0.873,"6",0.051,-3.144,"0",21,2019-04-23,0.334,130.052,0.597,"2019","Spring",0,21
0.0011,0.654,203.731,0.6,"0",0.882,"1",0.0403,-6.174,"1",14,2019-04-23,0.264,130.166,0.406,"2019","Spring",0,14
0.0316,0.749,233.547,0.48,"0",0.000265,"10",0.321,-9.283,"1",14,2018-06-12,0.07,135.65,0.704,"2018","Spring",0,14
0.948,0.435,199.187,0.237,"0",0,"0",0.506,-10.766,"1",8,2016-05-06,0.0381,149.867,0.156,"2016","Spring",0,8
0.76,0.857,159.907,0.723,"0",0.132,"9",0.13,-8.871,"0",7,2019-01-15,0.35,102.125,0.72,"2019","Winter",0,7
0.376,0.816,200.253,0.601,"0",0.0115,"1",0.172,-9.179,"1",8,2019-01-15,0.0568,107.22,0.621,"2019","Winter",0,8
0.657,0.659,233.64,0.628,"0",8.63e-06,"5",0.0848,-7.997,"1",9,2016-11-02,0.0354,141.986,0.375,"2016","Fall",0,9
0.0773,0.697,208.253,0.899,"0",0.000241,"8",0.571,-5.356,"0",5,2019-01-15,0.0653,99.524,0.783,"2019","Winter",0,5
0.214,0.769,212.227,0.713,"0",0.366,"1",0.135,-6.337,"1",5,2019-01-15,0.0716,95.818,0.804,"2019","Winter",0,5
0.216,0.769,138.947,0.926,"0",0,"7",0.105,-6.552,"1",5,2019-01-15,0.269,150.63,0.633,"2019","Winter",0,5
0.000416,0.517,183.988,0.942,"0",0.342,"8",0.123,-6.309,"1",10,2019-04-23,0.046,129.867,0.0395,"2019","Spring",0,10
0.0551,0.7,368,0.917,"0",0.0248,"5",0.118,-5.678,"0",19,2020-02-03,0.0986,150.011,0.386,"2020","Winter",0,19
0.212,0.869,172.467,0.78,"0",0.00014,"6",0.0987,-6.426,"1",3,2019-01-15,0.223,96.012,0.77,"2019","Winter",0,3
0.581,0.661,204.213,0.591,"0",0.00417,"11",0.924,-10.125,"1",3,2019-01-15,0.259,103.571,0.686,"2019","Winter",0,3
0.624,0.657,244.272,0.726,"0",0.81,"0",0.342,-7.095,"0",3,2019-01-15,0.123,110.123,0.461,"2019","Winter",0,3
0.354,0.872,252.44,0.68,"0",0.737,"1",0.656,-9.648,"0",4,2019-01-15,0.158,91.747,0.827,"2019","Winter",0,4
0.492,0.849,239.947,0.649,"0",0.412,"10",0.218,-8.532,"0",6,2019-01-15,0.174,119.399,0.57,"2019","Winter",0,6
0.201,0.76,246.877,0.437,"0",0,"9",0.114,-7.689,"1",23,2016-11-02,0.12,143.946,0.463,"2016","Fall",0,23
0.0665,0.836,236.787,0.815,"0",0,"11",0.245,-4.265,"0",5,2016-11-02,0.0622,129.989,0.813,"2016","Fall",0,5
0.198,0.839,237.373,0.539,"0",0,"4",0.295,-8.235,"1",17,2016-11-02,0.0559,103.006,0.823,"2016","Fall",0,17
0.165,0.699,83.853,0.558,"0",0.883,"9",0.0932,-14.713,"1",30,2020-04-08,0.0541,99.996,0.398,"2020","Spring",0,30
0.804,0.227,295,0.388,"0",5.45e-05,"5",0.121,-6.818,"1",29,2019-10-31,0.0302,134.818,0.229,"2019","Fall",0,29
0.000717,0.585,457.306,0.866,"0",0.846,"9",0.159,-6.126,"0",22,2020-01-06,0.034,127.009,0.45,"2020","Winter",0,22
0.172,0.265,258.787,0.576,"0",0,"5",0.0896,-6.99,"0",32,2020-10-30,0.0301,150.84,0.225,"2020","Fall",0,32
0.00157,0.693,194.508,0.387,"0",0.588,"9",0.108,-13.82,"1",20,2019-02-22,0.052,129.968,0.282,"2019","Winter",0,20
0.969,0.314,74.302,0.0855,"0",0.795,"9",0.16,-15.775,"1",18,2020-09-16,0.0342,69.893,0.161,"2020","Fall",0,18
0.7,0.0692,533.707,0.285,"0",0.673,"2",0.199,-14.854,"1",36,2020-12-04,0.0482,78.572,0.0312,"2020","Fall",0,36
0.468,0.625,218.707,0.53,"0",0,"7",0.0346,-10.577,"1",19,2020-03-13,0.0334,103.026,0.869,"2020","Winter",0,19
0.225,0.381,181.747,0.262,"0",3.55e-06,"4",0.198,-12.444,"0",21,2016-11-12,0.041,119.822,0.242,"2016","Fall",0,21
0.0964,0.645,32,0.852,"0",0,"11",0.278,-7.289,"0",30,2020-12-24,0.374,137.985,0.737,"2020","Winter",0,30
0.122,0.678,31.75,0.529,"0",0,"10",0.46,-7.468,"1",32,2020-12-17,0.363,130.26,0.921,"2020","Winter",0,32
0.00021,0.261,31.62,0.891,"0",1.44e-05,"7",0.293,-6.621,"1",32,2020-12-17,0.225,131.767,0.934,"2020","Winter",0,32
0.00931,0.578,32.34,0.522,"0",0,"2",0.298,-7.157,"0",32,2020-12-17,0.362,132.724,0.75,"2020","Winter",0,32
0.00499,0.397,36.5,0.638,"0",0,"2",0.364,-7.256,"1",30,2020-12-24,0.176,134.284,0.677,"2020","Winter",0,30
0.0236,0.542,33.8,0.794,"0",0,"7",0.148,-6.413,"1",30,2020-12-24,0.303,143.377,0.81,"2020","Winter",0,30
0.0582,0.583,31.54,0.879,"0",0,"6",0.3,-7.717,"0",30,2020-12-17,0.325,130.629,0.615,"2020","Winter",0,30
0.0364,0.303,239.413,0.447,"0",0,"4",0.106,-12.278,"1",21,2016-11-12,0.0331,121.463,0.185,"2016","Fall",0,21
0.282,0.675,33.08,0.719,"0",0,"1",0.609,-6.893,"1",30,2020-12-10,0.334,130.582,0.815,"2020","Fall",0,30
0.00104,0.364,33.58,0.875,"0",0,"6",0.0802,-6.375,"0",30,2020-12-10,0.0909,132.955,0.666,"2020","Fall",0,30
0.153,0.597,32.25,0.786,"0",0,"1",0.384,-7.28,"1",30,2020-12-10,0.354,83.683,0.599,"2020","Fall",0,30
0.0129,0.421,282.64,0.592,"0",0.424,"7",0.237,-9.473,"1",18,2016-11-12,0.035,122.542,0.358,"2016","Fall",0,18
0.0475,0.878,239.174,0.648,"0",0.0468,"6",0.036,-6.822,"1",39,2016-01-29,0.176,130.838,0.96,"2016","Winter",0,39
0.314,0.576,243.467,0.853,"0",0,"6",0.155,-9.006,"0",12,2016-09-23,0.0443,108.443,0.747,"2016","Fall",0,12
0.647,0.249,203.093,0.336,"0",0.000197,"7",0.442,-13.452,"1",12,2020-03-13,0.0465,175.408,0.167,"2020","Winter",0,12
0.00425,0.583,214.74,0.61,"1",0.000105,"5",0.14,-5.639,"0",20,2020-12-16,0.0382,114.06,0.336,"2020","Winter",0,20
0.636,0.522,196.462,0.672,"1",0,"11",0.954,-19.713,"0",4,2019-11-04,0.855,87.536,0.316,"2019","Fall",0,4
0.00138,0.802,459.057,0.944,"0",0.896,"11",0.1,-6.314,"0",9,2018-04-13,0.0636,126.004,0.358,"2018","Spring",0,9
0.446,0.462,221.832,0.542,"0",0.0956,"6",0.97,-9.161,"1",4,2019-02-05,0.0308,99.403,0.547,"2019","Winter",0,4
0.0665,0.525,185.093,0.816,"0",0,"3",0.325,-5.977,"1",10,2020-12-16,0.0337,172.005,0.9,"2020","Winter",0,10
0.00389,0.743,189.467,0.735,"0",0,"8",0.304,-5.337,"1",14,2020-12-16,0.0382,104.979,0.631,"2020","Winter",0,14
0.0675,0.212,242.16,0.866,"0",0,"11",0.198,-5.709,"0",4,2020-07-28,0.206,159.632,0.282,"2020","Summer",0,4
0.39,0.479,223.343,0.404,"0",0.0687,"10",0.122,-9.723,"1",4,2017-09-28,0.0313,109.56,0.0378,"2017","Fall",0,4
0.00866,0.601,187.147,0.824,"0",0.173,"0",0.155,-4.757,"1",20,2020-12-16,0.0474,167.965,0.246,"2020","Winter",0,20
0.969,0.314,74.302,0.0855,"0",0.795,"9",0.16,-15.775,"1",18,2020-09-16,0.0342,69.893,0.161,"2020","Fall",0,18
0.00499,0.397,36.5,0.638,"0",0,"2",0.364,-7.256,"1",30,2020-12-24,0.176,134.284,0.677,"2020","Winter",0,30
0.0236,0.542,33.8,0.794,"0",0,"7",0.148,-6.413,"1",30,2020-12-24,0.303,143.377,0.81,"2020","Winter",0,30
0.923,0.181,152.787,0.16,"0",4.19e-05,"5",0.272,-14.428,"1",18,2017-03-17,0.0318,83.181,0.215,"2017","Spring",0,18
0.000166,0.208,168,0.95,"1",0.173,"9",0.0942,-2.008,"0",21,2016-02-11,0.0921,190.366,0.204,"2016","Winter",0,21
0.923,0.524,280.499,0.244,"0",0.96,"10",0.114,-22.68,"1",11,2019-06-07,0.0496,129.957,0.251,"2019","Spring",0,11
0.00348,0.431,242.5,0.969,"0",0,"4",0.0651,-5.067,"1",17,2016-02-11,0.15,107.02,0.117,"2016","Winter",0,17
0.000143,0.423,380,0.949,"0",0.00594,"10",0.278,-3.896,"1",16,2016-02-11,0.0606,144.966,0.314,"2016","Winter",0,16
0.000322,0.231,264,0.936,"0",0.0314,"1",0.0502,-3.362,"1",14,2016-02-11,0.26,195.283,0.297,"2016","Winter",0,14
0.000102,0.594,436.11,0.961,"0",0.909,"7",0.118,-7.649,"1",12,2020-09-03,0.0484,127.97,0.0476,"2020","Summer",0,12
0.012,0.624,240,0.855,"0",0,"3",0.0605,-3.222,"1",14,2016-02-11,0.0471,105.146,0.83,"2016","Winter",0,14
3.64e-05,0.657,355.375,0.851,"0",0.791,"6",0.0986,-7.893,"0",11,2020-10-27,0.0546,124.697,0.0954,"2020","Fall",0,11
0.835,0.633,253.267,0.241,"0",0,"4",0.102,-8.801,"0",7,2016-05-06,0.0426,131.154,0.202,"2016","Spring",0,7
0.00043,0.488,248,0.948,"0",7.34e-05,"9",0.212,-3.459,"1",12,2016-02-11,0.132,139.959,0.275,"2016","Winter",0,12
5.89e-05,0.639,664.534,0.642,"0",0.881,"1",0.569,-9.786,"0",24,2018-03-24,0.0427,136.012,0.0427,"2018","Spring",0,24
0.000117,0.482,342,0.931,"0",1.76e-05,"1",0.0805,-2.247,"0",10,2016-02-11,0.0519,139.911,0.289,"2016","Winter",0,10
7.3e-06,0.343,168,0.877,"0",0.814,"11",0.0778,-3.847,"1",10,2016-02-11,0.0507,95.149,0.254,"2016","Winter",0,10
0.879,0.585,226.307,0.18,"0",0,"8",0.112,-6.698,"1",6,2016-05-06,0.0521,138.264,0.219,"2016","Spring",0,6
0.37,0.58,239.015,0.596,"0",0,"4",0.236,-4.842,"1",7,2016-11-07,0.0345,127.991,0.448,"2016","Fall",0,7
2.97e-05,0.506,223.523,0.952,"0",0.844,"1",0.0389,-6.557,"0",6,2020-09-03,0.0439,131.997,0.149,"2020","Summer",0,6
0.00318,0.587,270,0.858,"0",0,"8",0.129,-2.712,"1",10,2016-02-11,0.0577,105.131,0.661,"2016","Winter",0,10
0.000119,0.478,380,0.941,"0",0.825,"10",0.207,-5.039,"1",8,2016-02-11,0.0515,145.073,0.456,"2016","Winter",0,8
0.165,0.699,83.853,0.558,"0",0.883,"9",0.0932,-14.713,"1",30,2020-04-08,0.0541,99.996,0.398,"2020","Spring",0,30
0.969,0.314,74.302,0.0855,"0",0.795,"9",0.16,-15.775,"1",18,2020-09-16,0.0342,69.893,0.161,"2020","Fall",0,18
0.7,0.0692,533.707,0.285,"0",0.673,"2",0.199,-14.854,"1",36,2020-12-04,0.0482,78.572,0.0312,"2020","Fall",0,36
0.122,0.678,31.75,0.529,"0",0,"10",0.46,-7.468,"1",32,2020-12-17,0.363,130.26,0.921,"2020","Winter",0,32
0.00021,0.261,31.62,0.891,"0",1.44e-05,"7",0.293,-6.621,"1",32,2020-12-17,0.225,131.767,0.934,"2020","Winter",0,32
0.00931,0.578,32.34,0.522,"0",0,"2",0.298,-7.157,"0",32,2020-12-17,0.362,132.724,0.75,"2020","Winter",0,32
0.00499,0.397,36.5,0.638,"0",0,"2",0.364,-7.256,"1",30,2020-12-24,0.176,134.284,0.677,"2020","Winter",0,30
0.0236,0.542,33.8,0.794,"0",0,"7",0.148,-6.413,"1",30,2020-12-24,0.303,143.377,0.81,"2020","Winter",0,30
0.0148,0.456,1238.24,0.567,"0",0.0845,"5",0.118,-11.494,"1",35,2016-07-29,0.0468,131.694,0.466,"2016","Summer",0,35
0.0964,0.645,32,0.852,"0",0,"11",0.278,-7.289,"0",30,2020-12-24,0.374,137.985,0.737,"2020","Winter",0,30
0.0582,0.583,31.54,0.879,"0",0,"6",0.3,-7.717,"0",30,2020-12-17,0.325,130.629,0.615,"2020","Winter",0,30
0.282,0.675,33.08,0.719,"0",0,"1",0.609,-6.893,"1",30,2020-12-10,0.334,130.582,0.815,"2020","Fall",0,30
0.00104,0.364,33.58,0.875,"0",0,"6",0.0802,-6.375,"0",30,2020-12-10,0.0909,132.955,0.666,"2020","Fall",0,30
0.153,0.597,32.25,0.786,"0",0,"1",0.384,-7.28,"1",30,2020-12-10,0.354,83.683,0.599,"2020","Fall",0,30
0.00644,0.452,33.83,0.738,"0",0,"1",0.375,-6.736,"1",27,2020-12-03,0.193,115.737,0.761,"2020","Fall",0,27
0.00614,0.574,31.83,0.731,"0",0,"7",0.483,-6.616,"1",27,2020-12-03,0.121,135.926,0.874,"2020","Fall",0,27
0.0597,0.696,40.57,0.727,"0",0,"11",0.316,-8.107,"1",29,2020-12-17,0.235,109.916,0.822,"2020","Winter",0,29
0.000487,0.358,32.31,0.864,"0",2.67e-05,"0",0.322,-6.728,"1",26,2020-11-26,0.362,138.467,0.786,"2020","Fall",0,26
0.0129,0.595,33.04,0.589,"0",0,"7",0.401,-7.49,"1",26,2020-11-26,0.324,86.373,0.934,"2020","Fall",0,26
0.00261,0.398,35.57,0.888,"0",0,"6",0.399,-6.211,"0",25,2020-11-26,0.363,136.148,0.378,"2020","Fall",0,25
0.000251,0.432,32.67,0.93,"0",0.000348,"6",0.394,-7.056,"0",25,2020-11-19,0.161,132.928,0.683,"2020","Fall",0,25
0.211,0.23,251.4,0.466,"0",2.06e-05,"0",0.978,-10.252,"1",19,2017-06-09,0.0455,79.686,0.244,"2017","Spring",0,19
0.0224,0.593,32.08,0.483,"0",0,"5",0.723,-7.417,"0",25,2020-11-19,0.202,130.539,0.814,"2020","Fall",0,25
0.434,0.727,38.33,0.767,"0",0,"0",0.532,-7.291,"1",24,2020-11-19,0.536,127.471,0.969,"2020","Fall",0,24
0.375,0.286,99.393,0.422,"0",0.763,"4",0.156,-6.426,"1",13,2019-10-30,0.0327,91.221,0.689,"2019","Fall",0,13
0.00228,0.749,360,0.564,"0",0.919,"5",0.0812,-5.902,"1",12,2019-08-23,0.0517,128.013,0.254,"2019","Summer",0,12
0.00231,0.75,360,0.564,"0",0.92,"5",0.0812,-5.902,"1",11,2020-06-18,0.0518,128.013,0.253,"2020","Summer",0,11
0.00269,0.7,360.779,0.525,"0",0.954,"5",0.0904,-6.83,"1",11,2020-06-23,0.0436,127.998,0.302,"2020","Summer",0,11
0.00263,0.7,360.779,0.525,"0",0.954,"5",0.0904,-6.83,"1",6,2019-12-06,0.0436,127.998,0.303,"2019","Fall",0,6
0.811,0.636,124.827,0.233,"0",0.149,"6",0.154,-16.488,"1",42,2018-11-16,0.0393,176.09,0.961,"2018","Fall",0,42
0.0641,0.424,310.613,0.807,"0",0.000148,"4",0.224,-6.8,"1",23,2019-09-30,0.0577,130.044,0.768,"2019","Fall",0,23
0.000166,0.208,168,0.95,"1",0.173,"9",0.0942,-2.008,"0",21,2016-02-11,0.0921,190.366,0.204,"2016","Winter",0,21
0.0205,0.599,472.955,0.808,"0",0.0889,"7",0.181,-9.849,"0",16,2020-05-18,0.0623,135.994,0.102,"2020","Spring",0,16
0.00348,0.431,242.5,0.969,"0",0,"4",0.0651,-5.067,"1",17,2016-02-11,0.15,107.02,0.117,"2016","Winter",0,17
0.0373,0.579,321.245,0.925,"0",0.848,"0",0.766,-6.104,"0",14,2020-05-18,0.0352,138.006,0.141,"2020","Spring",0,14
0.00743,0.58,384,0.892,"0",0.611,"2",0.0468,-7.598,"0",14,2020-05-18,0.0853,134.966,0.718,"2020","Spring",0,14
0.000343,0.609,232.534,0.97,"0",0.883,"8",0.286,-2.309,"1",14,2020-05-18,0.0813,127.953,0.264,"2020","Spring",0,14
0.000254,0.685,334.796,0.724,"0",0.892,"0",0.328,-7.277,"0",14,2020-05-18,0.078,132.035,0.446,"2020","Spring",0,14
0.000109,0.632,380,0.766,"0",0.889,"5",0.108,-12.017,"1",13,2020-05-18,0.0645,134.99,0.397,"2020","Spring",0,13
9.07e-05,0.575,458.182,0.963,"0",0.342,"11",0.381,-3.624,"0",13,2020-05-18,0.0463,132.019,0.534,"2020","Spring",0,13
6e-04,0.65,348.923,0.956,"0",0.636,"10",0.0496,-4.575,"0",13,2020-05-18,0.0458,129.994,0.12,"2020","Spring",0,13
0.000143,0.423,380,0.949,"0",0.00594,"10",0.278,-3.896,"1",16,2016-02-11,0.0606,144.966,0.314,"2016","Winter",0,16
0.00164,0.737,381.993,0.917,"0",0.858,"7",0.782,-7.112,"0",12,2020-05-18,0.0675,133.008,0.812,"2020","Spring",0,12
0.000322,0.231,264,0.936,"0",0.0314,"1",0.0502,-3.362,"1",14,2016-02-11,0.26,195.283,0.297,"2016","Winter",0,14
0.000191,0.613,438.481,0.801,"0",0.0488,"1",0.133,-7.7,"0",12,2020-05-18,0.0457,129.997,0.156,"2020","Spring",0,12
0.139,0.342,303.36,0.511,"0",0,"11",0.27,-8.342,"1",35,2020-08-06,0.0402,124.421,0.136,"2020","Summer",0,35
0.000666,0.662,445.724,0.939,"0",0.889,"8",0.0927,-4.681,"0",11,2020-05-18,0.0806,132.999,0.543,"2020","Spring",0,11
0.012,0.624,240,0.855,"0",0,"3",0.0605,-3.222,"1",14,2016-02-11,0.0471,105.146,0.83,"2016","Winter",0,14
0.00471,0.585,420,0.921,"0",0.927,"6",0.0911,-7.209,"0",11,2020-05-18,0.0462,127.992,0.435,"2020","Spring",0,11
0.748,0.556,219.006,0.512,"0",1.45e-05,"6",0.11,-7.22,"1",16,2016-04-29,0.0229,82.014,0.371,"2016","Spring",0,16
0.6,0.358,293,0.198,"0",0.46,"9",0.149,-13.536,"1",7,2020-05-11,0.0286,87.97,0.206,"2020","Spring",0,7
0.847,0.644,95.253,0.369,"1",0,"11",0.904,-19.426,"1",9,2020-01-04,0.954,65.732,0.5,"2020","Winter",0,9
0.0104,0.441,292.693,0.915,"0",0.00129,"4",0.111,-6.913,"1",6,2017-10-07,0.0529,196.554,0.877,"2017","Fall",0,6
0.65,0.585,239.253,0.54,"0",0,"8",0.705,-7.914,"1",7,2016-05-06,0.0272,103.451,0.706,"2016","Spring",0,7
0.883,0.521,257.333,0.247,"0",0,"6",0.697,-10.251,"1",7,2016-05-06,0.0466,145.373,0.249,"2016","Spring",0,7
0.969,0.314,74.302,0.0855,"0",0.795,"9",0.16,-15.775,"1",18,2020-09-16,0.0342,69.893,0.161,"2020","Fall",0,18
0.342,0.743,224.453,0.848,"0",0.000118,"2",0.194,-6.28,"1",37,2016-03-18,0.0378,107.191,0.964,"2016","Spring",0,37
0.000732,0.4,264.92,0.993,"0",0.0372,"0",0.103,-1.688,"1",42,2016-09-14,0.128,185.93,0.338,"2016","Summer",0,42
0.0143,0.637,310.518,0.829,"0",0.677,"0",0.787,-12.827,"1",39,2016-01-20,0.0387,118.028,0.828,"2016","Winter",0,39
0.102,0.279,170.792,0.962,"1",0,"4",0.121,-5.079,"0",26,2016-02-15,0.818,170.273,0.232,"2016","Winter",0,26
0.0928,0.767,194.827,0.66,"0",0.00596,"0",0.0494,-9.223,"1",31,2018-11-16,0.0381,137.655,0.839,"2018","Fall",0,31
0.00385,0.512,374.413,0.792,"0",0.00011,"10",0.399,-6.241,"1",26,2016-01-01,0.0307,92.057,0.291,"2016","Winter",0,26
0.00242,0.497,252.493,0.989,"0",0.00997,"8",0.286,-2.011,"1",33,2016-09-14,0.0683,99.526,0.29,"2016","Summer",0,33
0.846,0.498,158.387,0.262,"0",4.75e-05,"9",0.137,-14.346,"1",28,2017-10-27,0.0343,95.998,0.423,"2017","Fall",0,28
0.00286,0.394,267,0.96,"0",0.113,"11",0.0557,-3.93,"1",27,2016-09-14,0.301,200.273,0.269,"2016","Summer",0,27
0.0297,0.833,432.82,0.804,"0",0.833,"1",0.0727,-8.208,"0",3,2021-01-15,0.0511,121.01,0.739,"2021","Winter",0,3
0.00803,0.567,280.947,0.972,"0",0,"6",0.33,-2.496,"0",25,2016-09-14,0.139,140.017,0.624,"2016","Summer",0,25
0.0725,0.216,170.827,0.832,"0",0.117,"4",0.136,-6.416,"0",14,2016-02-15,0.711,170.622,0.259,"2016","Winter",0,14
0.000628,0.289,252.293,0.731,"0",0,"5",0.415,-5.497,"1",13,2016-01-01,0.032,79.023,0.417,"2016","Winter",0,13
0.193,0.681,226.013,0.623,"0",2.98e-06,"9",0.0873,-10.322,"0",12,2019-07-19,0.0324,99.482,0.812,"2019","Summer",0,12
0.356,0.529,288.68,0.459,"0",0.257,"8",0.0778,-11.081,"1",13,2019-07-19,0.0295,115.04,0.466,"2019","Summer",0,13
0.504,0.569,302.32,0.521,"0",0.000149,"7",0.115,-11.863,"1",13,2019-07-19,0.0322,129.048,0.468,"2019","Summer",0,13
0.363,0.754,232.296,0.453,"1",0,"0",0.123,-11.037,"1",11,2016-08-23,0.193,145.017,0.649,"2016","Summer",0,11
0.458,0.368,244.84,0.395,"0",3.66e-05,"7",0.14,-14.067,"1",12,2019-07-19,0.0296,101.564,0.466,"2019","Summer",0,12
0.0842,0.349,227.4,0.817,"0",0,"8",0.794,-5.587,"1",13,2016-01-01,0.064,141.121,0.318,"2016","Winter",0,13
0.947,0.234,442.525,0.0606,"0",0.81,"10",0.696,-25.074,"0",13,2017-08-03,0.0438,144.704,0.23,"2017","Summer",0,13
0.00126,0.441,242.907,0.752,"0",0,"2",0.492,-6.09,"1",13,2016-01-01,0.0339,105.748,0.315,"2016","Winter",0,13
0.00521,0.233,259.32,0.743,"0",0.000197,"0",0.715,-7.163,"0",13,2016-01-01,0.0517,88.137,0.158,"2016","Winter",0,13
0.000998,0.623,320.491,0.704,"0",0.0863,"5",0.125,-11.462,"1",0,2021-01-15,0.0562,119.977,0.297,"2021","Winter",0,0
